"","d","p","lfc","comp","gene"
"199",0.0361778660900263,0.623516460190008,0.0156891524389986,"DiscH v. ValH","ACSBG2"
"200",-0.0341748015691859,0.58083186006298,-0.0601334639874145,"DiscH v. ValH","ACSF2"
"201",0.0840726404802692,0.653893337326718,0.0224168701013307,"DiscH v. ValH","ACSF3"
"202",0.0053033080244058,0.866136785690967,0.00295282932657568,"DiscH v. ValH","ACSL1"
"203",-0.0791493670221699,0.501711894059713,-0.184028642962922,"DiscH v. ValH","ACSL3"
"204",-0.0362764190713605,0.635453261525431,-0.160475267411273,"DiscH v. ValH","ACSL5"
"205",-0.138670530304517,0.0842205834842117,0.0572064895162831,"DiscH v. ValH","ACSL6"
"206",0.224404078810143,0.0440706114637988,0.194114345586301,"DiscH v. ValH","ACSM1"
"207",0.132740163305075,0.277894600642378,0.102051831298213,"DiscH v. ValH","ACSM3"
"208",0.041921375966407,0.596506694370621,0.0568280351419367,"DiscH v. ValH","ACSS1"
"209",0.165365804119439,0.148475986516596,0.270237614519205,"DiscH v. ValH","ACSS2"
"210",0.0794606344187768,0.406547138416905,0.0403713472905475,"DiscH v. ValH","ACSS3"
"211",0.0414606773219335,0.536956412498451,-0.097537323887083,"DiscH v. ValH","ACTA1"
"212",0.00163748942385601,0.609598916951927,-0.00674593600276852,"DiscH v. ValH","ACTA2-AS1"
"213",0.130734385072569,0.152120097302502,NA,"DiscH v. ValH","ACTA2"
"214",0.16540632393915,0.326956572137294,0.0301522132634086,"DiscH v. ValH","ACTB"
"215",-0.0704622593335382,0.607523246939019,0.0455894140456916,"DiscH v. ValH","ACTBL2"
"216",-0.0589750924021632,0.755144514259296,NA,"DiscH v. ValH","ACTC1"
"217",0.167927125023094,0.108037520173574,-0.212293798293769,"DiscH v. ValH","ACTE1P"
"218",-0.167785329701729,0.0538062242376318,-0.046489108405977,"DiscH v. ValH","ACTG1"
"219",0.0455007400506264,0.486725329482399,-0.154953070623634,"DiscH v. ValH","ACTG1P17"
"220",-0.0476624072669464,0.369604458430774,-0.0165286443455969,"DiscH v. ValH","ACTG1P20"
"221",0.0622976847425544,0.813590293977283,0.0443315865341447,"DiscH v. ValH","ACTG1P25"
"222",0.146110254208693,0.262014799534449,0.229945433002618,"DiscH v. ValH","ACTG2"
"223",0.086960541418916,0.334328237666865,0.0400969626124307,"DiscH v. ValH","ACTL10"
"224",0.28901401331347,0.00804632851826586,0.141983895083787,"DiscH v. ValH","ACTL6A"
"225",0.102457386731124,0.512473344800121,0.023972050108614,"DiscH v. ValH","ACTL6B"
"226",0.196765369679004,0.155543960762499,-0.211943681610109,"DiscH v. ValH","ACTL7A"
"227",0.196765369679004,0.155543960762499,-0.211943681610109,"DiscH v. ValH","ACTL7B"
"228",-0.00904544536909796,0.914574564765808,0.00215577201980446,"DiscH v. ValH","ACTL8"
"229",0.0820766612593784,0.262435566691792,0.0509366747041544,"DiscH v. ValH","ACTN1-DT"
"230",0.187287455410033,0.0821105321706025,0.0866510209393916,"DiscH v. ValH","ACTN1"
"231",0.0227805824261969,0.857589945467794,-0.0569135498978821,"DiscH v. ValH","ACTN2"
"232",-0.00593577284871423,0.972001876955393,-0.00215388218900574,"DiscH v. ValH","ACTN3"
"233",0.237054336926821,0.0568235903640159,0.0483751504283385,"DiscH v. ValH","ACTN4"
"234",0.285174117105177,0.0139974163786869,0.0848782329995349,"DiscH v. ValH","ACTR10"
"235",0.286777289013368,0.0098539424450853,0.0994980310788166,"DiscH v. ValH","ACTR1A"
"236",0.0236290144093385,0.928704988790596,0.0092276321229564,"DiscH v. ValH","ACTR2"
"237",0.021620730656715,0.70898362011183,0.00877414356480953,"DiscH v. ValH","ACTR3-AS1"
"238",-0.120294163021608,0.26666890995025,-0.0654673897967213,"DiscH v. ValH","ACTR3"
"239",0.01662898491538,0.894212680967625,0.00636841212692294,"DiscH v. ValH","ACTR3C"
"240",-0.0414434200376431,0.980675274257514,0.0164225836829005,"DiscH v. ValH","ACTR5"
"241",0.109047652236439,0.405430080470219,0.0457906771033384,"DiscH v. ValH","ACTR6"
