"","tool","population","sensitivity","specificity"
"278","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.547511831112997,0.875597142560063
"279","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.477271956222957,0.830623554723928
"280","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.581762733619403,0.784391409610798
"281","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.345100995623942,0.81387906725848
"282","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.264301901240134,0.778033217033515
"283","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.435026773973324,0.869060553371827
"284","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.497503665612185,0.836070644475038
"285","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.52201539321853,0.873572387458331
"286","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.669031773591847,0.778330667898328
"287","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.543468104901979,0.77359799807528
"288","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.533563690544696,0.80344908618712
"289","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.359682655991865,0.793257974352035
"290","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.631956322162357,0.768161343318037
"291","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.507119030232946,0.865971875369693
"292","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.459835926433169,0.840156898789317
"293","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.43884864075399,0.824503781092008
"294","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.508894830054842,0.839974557097994
"295","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.475834533215428,0.806685514153175
"296","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.613538668666671,0.81630881469853
"297","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.349897679263936,0.811616082217473
"298","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.669342007809011,0.799638457653566
"299","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.29134584687022,0.90083852808654
"300","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.361589332968861,0.821689283972962
"301","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.416214212412043,0.831278468158531
"302","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.585092949598304,0.860987360812581
"303","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.554914753456268,0.789533441882732
"304","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.50988693112512,0.840840634671791
"305","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.431603141825344,0.81822983175211
"306","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.61023738576358,0.835900777602354
"307","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.516418464131644,0.815018125839269
"308","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.58988141894433,0.812533375625653
"309","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.51956988794314,0.834493113589122
"310","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.596009405911408,0.83776206507987
"311","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.601295580630253,0.841392131479339
"312","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.605843763879648,0.831147627584373
"313","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.674470548247607,0.820897983962851
"314","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.531018310155872,0.833071877314847
"315","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.434614996824859,0.812242098410154
"316","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.633028105133862,0.826762660769711
"317","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.593855647739053,0.795999037757451
"318","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.549344826580955,0.861396331709498
"319","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.453941913460305,0.82632227483197
"320","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.496099903764173,0.785696519103154
"321","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.451190698887455,0.799492922829088
"322","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.535964461478252,0.807672942696821
"323","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.483046080142409,0.817790480047752
"324","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.418889210942145,0.810435229849779
"325","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.658931269885871,0.84272268193101
"326","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.516222180023684,0.822083139275019
"327","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.720496610497686,0.796460237633127
"328","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.41763796869085,0.869246988636874
"329","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.674958916491109,0.775932355842318
"330","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.621296933155936,0.793977239149661
"331","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.307954123879,0.885752004195956
"332","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.486918682627503,0.812791309861355
"333","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.370665056596663,0.849911790966657
"334","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.538980115520617,0.813454579301034
"335","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.644992252879929,0.815340524757987
"336","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.46925761347087,0.806772660592525
"337","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.390659071006044,0.802689509914959
"338","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.590639305148013,0.838478645335108
"339","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.489171012459955,0.846917468056042
"340","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.775871021025787,0.863700270619603
"341","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.486535152476537,0.850752095545894
"342","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.451033379538344,0.821025805616101
"343","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.441326964866178,0.82150804393013
"344","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.5688063904907,0.788480614855892
"345","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.460531219581103,0.823848715182806
"346","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.382889823938907,0.780627153620993
"347","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.459368290840122,0.765133694315755
"348","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.532691633105895,0.820016326782197
"349","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.643468873399362,0.864780480782491
"350","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.296256920228439,0.826770453845225
"351","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.664466386814516,0.838538231160171
"352","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.499950427872069,0.791890624517587
"353","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.140080185098419,0.830264393425267
"354","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.359749665420842,0.766210745615664
"355","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.558731506332062,0.813605548939102
"356","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.541108533779614,0.80420827562331
"357","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.530804046482388,0.827162755904141
"358","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.448797094839832,0.87343047217838
"359","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.471876866785359,0.858314163600764
"360","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.415627366366267,0.810723443253368
"361","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.676070482546407,0.799532706759622
"362","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.427360903760704,0.797823527434654
"363","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.528456589203303,0.7849709833867
"364","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.595731849264265,0.752731642529094
"365","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.631757946723194,0.869689922059449
"366","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.624997264136655,0.872660952815972
"367","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.323882776085368,0.829813363383961
"368","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.312276424300596,0.814852207559051
"369","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.277582706075786,0.852712607109854
"370","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.584249527240841,0.795001026808894
"371","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.41105411639585,0.822513154569744
"372","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.576251903148818,0.818849861347438
"373","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.463120075297925,0.8034376836461
"374","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.685691673536836,0.79478964227838
"375","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.395637948565,0.816318223814263
"376","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.534854744157148,0.845964087005604
"377","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.474998506798364,0.828223608735607
"378","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.526408106827939,0.803973369559562
"379","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.456410217459805,0.803986568366761
"380","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.544693585690496,0.844742774842163
"381","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.395310453996455,0.834618577102952
"382","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.397615758289725,0.835129108403205
"383","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.640500283213312,0.780776336133245
"384","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.54272521394467,0.831880322104135
"385","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.593367597499851,0.901387966375893
"386","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.419568450031035,0.785324581278611
"387","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.491471469064937,0.837251641542832
"388","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.488681933535647,0.80754647765943
"389","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.360167618161501,0.848234802553862
"390","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.750970604081276,0.795296213516058
"391","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.511261273514167,0.847491940641218
"392","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.653441440927405,0.815478767919416
"393","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.606066567855057,0.819678446040902
"394","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.327433305199935,0.810495749646562
"395","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.635197209099885,0.86486893977223
"396","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.578665925306397,0.807910862726592
"397","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.681006962478473,0.822931541896127
"398","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.439805823120875,0.807628232536567
"399","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.452550016749924,0.811678749248848
"400","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.565259562028743,0.794102866911561
"401","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.552115378637622,0.842711585202107
"402","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.335029862590027,0.828923838428349
"403","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.381228454479998,0.771119232069837
"404","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.454075215515443,0.820610459760646
"405","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.495235115281949,0.870028051399588
"406","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.338016901800315,0.798636917948991
"407","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.306331299851781,0.828132004038967
"408","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.54517799415805,0.877514298127042
"409","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.625094104446461,0.8519928868199
"410","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.424149308152785,0.800141848547883
"411","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.540237592553227,0.828219093649184
"412","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.268441102046943,0.81336394165972
"413","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.435329731397368,0.78373176953345
"414","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.487072011309844,0.837405930682544
"415","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.561492425856881,0.82826296206332
"416","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.659997117418802,0.806903617033653
"417","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.567589865162752,0.746431753017102
"418","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.290034638065245,0.840436300494815
"419","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.604724937910767,0.838386182039324
"420","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.324206428489915,0.780996320895419
"421","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.537686562617536,0.807576136754468
"422","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.433575096816151,0.79940630659637
"423","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.461480821297092,0.842259602381802
"424","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.504437101040607,0.866070023070241
"425","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.45531886058443,0.819872649065685
"426","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.540554821643348,0.802330756351953
"427","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.620574167056695,0.828103778380487
"428","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.55766771515785,0.841293327601149
"429","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.698658710933954,0.797673528515824
"430","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.380146695619695,0.84061585128119
"431","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.424389217104357,0.707123861938376
"432","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.438873778401377,0.806149046696647
"433","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.619752471132273,0.76028707254827
"434","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.610660641039911,0.809011897583371
"435","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.386603775147374,0.852363477047975
"436","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.412587295935628,0.83321462995814
"437","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.658490025024994,0.857492656104168
"438","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.423446742189956,0.823532979120465
"439","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.516305760678844,0.747866939946669
"440","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.654200951634145,0.813173285346428
"441","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.267067252613425,0.781297458787087
"442","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.476370327932805,0.834671405669647
"443","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.446727491791493,0.839242054831788
"444","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.465064733745409,0.801068913378911
"445","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.55056367528332,0.768359796229663
"446","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.62586931066995,0.837514462785171
"447","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.511562182115084,0.772868831671157
"448","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.744384387677922,0.8040146655543
