"","tool","metric","score"
"1420","JHU - FIB-4 > 3.25","fnr",0.95710643722116
"1421","JHU - FIB-4 > 3.25","fnr",0.905758513931889
"1422","JHU - FIB-4 > 3.25","fnr",0.886915410171224
"1423","JHU - FIB-4 > 3.25","fnr",0.848702066949683
"1424","JHU - FIB-4 > 3.25","fnr",0.910846040334481
"1425","JHU - FIB-4 > 3.25","fnr",0.924148356097824
"1426","JHU - FIB-4 > 3.25","fnr",0.931752963194011
"1427","JHU - FIB-4 > 3.25","fnr",0.93917388020682
"1428","JHU - FIB-4 > 3.25","fnr",0.949904726780995
"1429","JHU - FIB-4 > 3.25","fnr",0.887802551567903
"1430","JHU - FIB-4 > 3.25","fnr",0.979890780597494
"1431","JHU - FIB-4 > 3.25","fnr",0.88051246757372
"1432","JHU - FIB-4 > 3.25","fnr",0.798742529880478
"1433","JHU - FIB-4 > 3.25","fnr",0.906288605212071
"1434","JHU - FIB-4 > 3.25","fnr",0.873502287415583
"1435","JHU - FIB-4 > 3.25","fnr",0.726500114077116
"1436","JHU - FIB-4 > 3.25","fnr",0.866996276628212
"1437","JHU - FIB-4 > 3.25","fnr",0.894734138196763
"1438","JHU - FIB-4 > 3.25","fnr",0.96656147590727
"1439","JHU - FIB-4 > 3.25","fnr",0.947375079063884
"1440","JHU - FIB-4 > 3.25","fnr",0.911993994340821
"1441","JHU - FIB-4 > 3.25","fnr",0.84393063583815
"1442","JHU - FIB-4 > 3.25","fnr",0.90892701048951
"1443","JHU - FIB-4 > 3.25","fnr",0.876701268742791
"1444","JHU - FIB-4 > 3.25","fnr",0.908974572970567
"1445","JHU - FIB-4 > 3.25","fnr",0.944064306118382
"1446","JHU - FIB-4 > 3.25","fnr",0.966991021988065
"1447","JHU - FIB-4 > 3.25","fnr",0.87104706353291
"1448","JHU - FIB-4 > 3.25","fnr",0.885575364667747
"1449","JHU - FIB-4 > 3.25","fnr",0.933947065592635
"1450","JHU - FIB-4 > 3.25","fnr",0.938002044691106
"1451","JHU - FIB-4 > 3.25","fnr",0.892750083268569
"1452","JHU - FIB-4 > 3.25","fnr",0.935640521268748
"1453","JHU - FIB-4 > 3.25","fnr",0.931402704428066
"1454","JHU - FIB-4 > 3.25","fnr",0.967340003775722
"1455","JHU - FIB-4 > 3.25","fnr",0.731825322023248
"1456","JHU - FIB-4 > 3.25","fnr",0.957559851491486
"1457","JHU - FIB-4 > 3.25","fnr",0.818209408194234
"1458","JHU - FIB-4 > 3.25","fnr",0.965814598090545
"1459","JHU - FIB-4 > 3.25","fnr",0.861415146489773
"1460","JHU - FIB-4 > 3.25","fnr",0.860201511335013
"1461","JHU - FIB-4 > 3.25","fnr",0.86712777575537
"1462","JHU - FIB-4 > 3.25","fnr",0.948674854557207
"1463","JHU - FIB-4 > 3.25","fnr",0.947187969924812
"1464","JHU - FIB-4 > 3.25","fnr",0.906195079086116
"1465","JHU - FIB-4 > 3.25","fnr",0.90607257467292
"1466","JHU - FIB-4 > 3.25","fnr",0.951644211007079
"1467","JHU - FIB-4 > 3.25","fnr",0.927386456350286
"1468","JHU - FIB-4 > 3.25","fnr",0.877979505457786
"1469","JHU - FIB-4 > 3.25","fnr",0.918914613423959
"1470","JHU - FIB-4 > 3.25","fnr",0.849160945842868
"1471","JHU - FIB-4 > 3.25","fnr",0.896474472349959
"1472","JHU - FIB-4 > 3.25","fnr",0.831015431510764
"1473","JHU - FIB-4 > 3.25","fnr",0.931443547830885
"1474","JHU - FIB-4 > 3.25","fnr",0.948207171314741
"1475","JHU - FIB-4 > 3.25","fnr",0.911225151890521
"1476","JHU - FIB-4 > 3.25","fnr",0.946617820227659
"1477","JHU - FIB-4 > 3.25","fnr",0.90534494937603
"1478","JHU - FIB-4 > 3.25","fnr",0.869084393920672
"1479","JHU - FIB-4 > 3.25","fnr",0.848411028678995
"1480","JHU - FIB-4 > 3.25","fnr",0.92065404475043
"1481","JHU - FIB-4 > 3.25","fnr",0.922283356258597
"1482","JHU - FIB-4 > 3.25","fnr",0.963465435712677
"1483","JHU - FIB-4 > 3.25","fnr",0.928455284552846
"1484","JHU - FIB-4 > 3.25","fnr",0.915760582708751
"1485","JHU - FIB-4 > 3.25","fnr",0.939305177111717
"1486","JHU - FIB-4 > 3.25","fnr",0.942210891024384
"1487","JHU - FIB-4 > 3.25","fnr",0.928277801817395
"1488","JHU - FIB-4 > 3.25","fnr",0.916580025686502
"1489","JHU - FIB-4 > 3.25","fnr",0.896589658965897
"1490","JHU - FIB-4 > 3.25","fnr",0.946640688831626
"1491","JHU - FIB-4 > 3.25","fnr",0.783607116466777
"1492","JHU - FIB-4 > 3.25","fnr",0.885018835120255
"1493","JHU - FIB-4 > 3.25","fnr",0.94412807564199
"1494","JHU - FIB-4 > 3.25","fnr",0.847636815920398
"1495","JHU - FIB-4 > 3.25","fnr",0.847257334352402
"1496","JHU - FIB-4 > 3.25","fnr",0.851135316750664
"1497","JHU - FIB-4 > 3.25","fnr",0.830835414932001
"1498","JHU - FIB-4 > 3.25","fnr",0.97381705593323
"1499","JHU - FIB-4 > 3.25","fnr",0.961374306444729
"1500","JHU - FIB-4 > 3.25","fnr",0.774768518518518
"1501","JHU - FIB-4 > 3.25","fnr",0.88204259753794
"1502","JHU - FIB-4 > 3.25","fnr",0.916418666497815
"1503","JHU - FIB-4 > 3.25","fnr",0.899812074230679
"1504","JHU - FIB-4 > 3.25","fnr",0.9599928981476
"1505","JHU - FIB-4 > 3.25","fnr",0.955424886191199
"1506","JHU - FIB-4 > 3.25","fnr",0.932992295061261
"1507","JHU - FIB-4 > 3.25","fnr",0.960307861462342
"1508","JHU - FIB-4 > 3.25","fnr",0.872387173396675
"1509","JHU - FIB-4 > 3.25","fnr",0.932542803557384
"1510","JHU - FIB-4 > 3.25","fnr",0.835044450817321
"1511","JHU - FIB-4 > 3.25","fnr",0.945314396698228
"1512","JHU - FIB-4 > 3.25","fnr",0.891882937603534
"1513","JHU - FIB-4 > 3.25","fnr",0.904879594423321
"1514","JHU - FIB-4 > 3.25","fnr",0.969040247678019
"1515","JHU - FIB-4 > 3.25","fnr",0.965971272229822
"1516","JHU - FIB-4 > 3.25","fnr",0.947118541340472
"1517","JHU - FIB-4 > 3.25","fnr",0.921724004638578
"1518","JHU - FIB-4 > 3.25","fnr",0.857640348243771
"1519","JHU - FIB-4 > 3.25","fnr",0.934091855140835
"1520","JHU - FIB-4 > 3.25","fnr",0.921693448702101
"1521","JHU - FIB-4 > 3.25","fnr",0.901564500862981
"1522","JHU - FIB-4 > 3.25","fnr",0.859513608110555
"1523","JHU - FIB-4 > 3.25","fnr",0.907705979433795
"1524","JHU - FIB-4 > 3.25","fnr",0.929663243372343
"1525","JHU - FIB-4 > 3.25","fnr",0.926253687315634
"1526","JHU - FIB-4 > 3.25","fnr",0.858163265306122
"1527","JHU - FIB-4 > 3.25","fnr",0.935161339191032
"1528","JHU - FIB-4 > 3.25","fnr",0.889630247428413
"1529","JHU - FIB-4 > 3.25","fnr",0.861456035297825
"1530","JHU - FIB-4 > 3.25","fnr",0.888377180358068
"1531","JHU - FIB-4 > 3.25","fnr",0.905226157315294
"1532","JHU - FIB-4 > 3.25","fnr",0.84366370953528
"1533","JHU - FIB-4 > 3.25","fnr",0.802028062728452
"1534","JHU - FIB-4 > 3.25","fnr",0.95397541236795
"1535","JHU - FIB-4 > 3.25","fnr",0.888484848484848
"1536","JHU - FIB-4 > 3.25","fnr",0.861770795274632
"1537","JHU - FIB-4 > 3.25","fnr",0.979443369151705
"1538","JHU - FIB-4 > 3.25","fnr",0.863362933256946
"1539","JHU - FIB-4 > 3.25","fnr",0.947558509101416
"1540","JHU - FIB-4 > 3.25","fnr",0.904617253948967
"1541","JHU - FIB-4 > 3.25","fnr",0.932405010146246
"1542","JHU - FIB-4 > 3.25","fnr",0.761238548398551
"1543","JHU - FIB-4 > 3.25","fnr",0.84479015918958
"1544","JHU - FIB-4 > 3.25","fnr",0.910157152761729
"1545","JHU - FIB-4 > 3.25","fnr",0.819792443093859
"1546","JHU - FIB-4 > 3.25","fnr",0.871168
"1547","JHU - FIB-4 > 3.25","fnr",0.847466216216216
"1548","JHU - FIB-4 > 3.25","fnr",0.944444444444444
"1549","JHU - FIB-4 > 3.25","fnr",0.862555467061099
"1550","JHU - FIB-4 > 3.25","fnr",0.865838092038965
"1551","JHU - FIB-4 > 3.25","fnr",0.924748053828978
"1552","JHU - FIB-4 > 3.25","fnr",0.88053281531844
"1553","JHU - FIB-4 > 3.25","fnr",0.809810825326729
"1554","JHU - FIB-4 > 3.25","fnr",0.890607886089814
"1555","JHU - FIB-4 > 3.25","fnr",0.965723246956911
"1556","JHU - FIB-4 > 3.25","fnr",0.95928338762215
"1557","JHU - FIB-4 > 3.25","fnr",0.929204719685354
"1558","JHU - FIB-4 > 3.25","fnr",0.861613660889989
"1559","JHU - FIB-4 > 3.25","fnr",0.762554740374225
"1560","JHU - FIB-4 > 3.25","fnr",0.842619002345186
"1561","JHU - FIB-4 > 3.25","fnr",0.968441164843853
"1562","JHU - FIB-4 > 3.25","fnr",0.974455197840542
"1563","JHU - FIB-4 > 3.25","fnr",0.770560440217716
"1564","JHU - FIB-4 > 3.25","fnr",0.9255607943992
"1565","JHU - FIB-4 > 3.25","fnr",0.81828803345222
"1566","JHU - FIB-4 > 3.25","fnr",0.891098139365195
"1567","JHU - FIB-4 > 3.25","fnr",0.9490003591524
"1568","JHU - FIB-4 > 3.25","fnr",0.977590185837483
"1569","JHU - FIB-4 > 3.25","fnr",0.847868023681235
"1570","JHU - FIB-4 > 3.25","fnr",0.906279113098565
"1571","JHU - FIB-4 > 3.25","fnr",0.909323040380048
"1572","JHU - FIB-4 > 3.25","fnr",0.947073556551542
"1573","JHU - FIB-4 > 3.25","fnr",0.920635887440614
"1574","JHU - FIB-4 > 3.25","fnr",0.682203145704903
"1575","JHU - FIB-4 > 3.25","fnr",0.929687025220298
"1576","JHU - FIB-4 > 3.25","fnr",0.904595315742662
"1577","JHU - FIB-4 > 3.25","fnr",0.95398059354253
"1578","JHU - FIB-4 > 3.25","fnr",0.937025888019265
"1579","JHU - FIB-4 > 3.25","fnr",0.946117371759345
"1580","JHU - FIB-4 > 3.25","fnr",0.771716449055029
"1581","JHU - FIB-4 > 3.25","fnr",0.892639043929345
"1582","JHU - FIB-4 > 3.25","fnr",0.786596646177717
"1583","JHU - FIB-4 > 3.25","fnr",0.866088243206887
"1584","JHU - FIB-4 > 3.25","fnr",0.91871465567359
"1585","JHU - FIB-4 > 3.25","fnr",0.854395140880715
"1586","JHU - FIB-4 > 3.25","fnr",0.926520115118486
"1587","JHU - FIB-4 > 3.25","fnr",0.971554714601072
"1588","JHU - FIB-4 > 3.25","fnr",0.92059568683186
"1589","JHU - FIB-4 > 3.25","fnr",0.844892605345139
"1590","JHU - FIB-4 > 3.25","fnr",0.765731523378582
"1591","JHU - FIB-4 > 3.25","fnr",0.802144902809091
"1592","JHU - FIB-4 > 3.25","fnr",0.93757225433526
"1593","JHU - FIB-4 > 3.25","fnr",0.952325581395349
"1594","JHU - FIB-4 > 3.25","fnr",0.862413935149767
"1595","JHU - FIB-4 > 3.25","fnr",0.969932607568688
"1596","JHU - FIB-4 > 3.25","fnr",0.907962514739651
"1597","JHU - FIB-4 > 3.25","fnr",0.812800295675742
"1598","JHU - FIB-4 > 3.25","fnr",0.732177894048398
"1599","JHU - FIB-4 > 3.25","fnr",0.939424776391195
"1600","JHU - FIB-4 > 3.25","fnr",0.870661106341224
"1601","JHU - FIB-4 > 3.25","fnr",0.945554709019516
"1602","JHU - FIB-4 > 3.25","fnr",0.935017411320309
"1603","JHU - FIB-4 > 3.25","fnr",0.960074220999424
"1604","JHU - FIB-4 > 3.25","fnr",0.988061207331428
"1605","JHU - FIB-4 > 3.25","fnr",0.813462157809984
"1606","JHU - FIB-4 > 3.25","fnr",0.954382100626014
"1607","JHU - FIB-4 > 3.25","fnr",0.84161240763772
"1608","JHU - FIB-4 > 3.25","fnr",0.921957297389137
"1609","JHU - FIB-4 > 3.25","fnr",0.930804248861912
"1610","JHU - FIB-4 > 3.25","fnr",0.907356608478803
"1611","JHU - FIB-4 > 3.25","fnr",0.960567341199487
"1612","JHU - FIB-4 > 3.25","fnr",0.95274354801209
"1613","JHU - FIB-4 > 3.25","fnr",0.947019152953871
"1614","JHU - FIB-4 > 3.25","fnr",0.892018006148441
"1615","JHU - FIB-4 > 3.25","fnr",0.884258243766908
"1616","JHU - FIB-4 > 3.25","fnr",0.896539589442815
"1617","JHU - FIB-4 > 3.25","fnr",0.868220554207348
"1618","JHU - FIB-4 > 3.25","fnr",0.978107850155094
"1619","JHU - FIB-4 > 3.25","fnr",0.849642797806945
"1620","JHU - FIB-4 > 3.25","fnr",0.855670811293536
"1621","JHU - FIB-4 > 3.25","fnr",0.894863071002287
"1622","JHU - FIB-4 > 3.25","fnr",0.839648639338615
"1623","JHU - FIB-4 > 3.25","fnr",0.884994068801898
"1624","JHU - FIB-4 > 3.25","fnr",0.883518360375747
"1625","JHU - FIB-4 > 3.25","fnr",0.939567030330725
"1626","JHU - FIB-4 > 3.25","fnr",0.97681139475676
"1627","JHU - FIB-4 > 3.25","fnr",0.892661431557539
"1628","JHU - FIB-4 > 3.25","fnr",0.929432897100334
"1629","JHU - FIB-4 > 3.25","fnr",0.859092206679989
"1630","JHU - FIB-4 > 3.25","fnr",0.919603984016222
"1631","JHU - FIB-4 > 3.25","fnr",0.850321888412017
"1632","JHU - FIB-4 > 3.25","fnr",0.947081187147412
"1633","JHU - FIB-4 > 3.25","fnr",0.912093023255814
"1634","JHU - FIB-4 > 3.25","fnr",0.877108031390883
"1635","JHU - FIB-4 > 3.25","fnr",0.87425836030205
"1636","JHU - FIB-4 > 3.25","fnr",0.869354627569054
"1637","JHU - FIB-4 > 3.25","fnr",0.765926100536272
"1638","JHU - FIB-4 > 3.25","fnr",0.975659666128164
"1639","JHU - FIB-4 > 3.25","fnr",0.84594433003388
"1640","JHU - FIB-4 > 3.25","fnr",0.934275577269819
"1641","JHU - FIB-4 > 3.25","fnr",0.943244211028885
"1642","JHU - FIB-4 > 3.25","fnr",0.80623748211731
"1643","JHU - FIB-4 > 3.25","fnr",0.876387096774194
"1644","JHU - FIB-4 > 3.25","fnr",0.880534515672147
"1645","JHU - FIB-4 > 3.25","fnr",0.91638928067701
"1646","JHU - FIB-4 > 3.25","fnr",0.980397695175686
"1647","JHU - FIB-4 > 3.25","fnr",0.835980746089049
"1648","JHU - FIB-4 > 3.25","fnr",0.933738891870937
"1649","JHU - FIB-4 > 3.25","fnr",0.876096216487096
"1650","JHU - FIB-4 > 3.25","fnr",0.950119964642
"1651","JHU - FIB-4 > 3.25","fnr",0.858007480448827
"1652","JHU - FIB-4 > 3.25","fnr",0.927541792271855
"1653","JHU - FIB-4 > 3.25","fnr",0.95795901591216
"1654","JHU - FIB-4 > 3.25","fnr",0.937134858812074
"1655","JHU - FIB-4 > 3.25","fnr",0.877806527001085
"1656","JHU - FIB-4 > 3.25","fnr",0.918062028885436
"1657","JHU - FIB-4 > 3.25","fnr",0.939197717170609
"1658","JHU - FIB-4 > 3.25","fnr",0.90475189234651
"1659","JHU - FIB-4 > 3.25","fnr",0.822489057139477
"1660","JHU - FIB-4 > 3.25","fnr",0.931766391041083
"1661","JHU - FIB-4 > 3.25","fnr",0.92021162890124
"1662","JHU - FIB-4 > 3.25","fnr",0.763905325443787
"1663","JHU - FIB-4 > 3.25","fnr",0.973213317427611
"1664","JHU - FIB-4 > 3.25","fnr",0.937118143749571
"1665","JHU - FIB-4 > 3.25","fnr",0.915034940842732
"1666","JHU - FIB-4 > 3.25","fnr",0.771257990592208
"1667","JHU - FIB-4 > 3.25","fnr",0.885399649059115
"1668","JHU - FIB-4 > 3.25","fnr",0.972060200187225
"1669","JHU - FIB-4 > 3.25","fnr",0.883135362534026
"1670","JHU - FIB-4 > 3.25","fnr",0.839237466226358
"1671","JHU - FIB-4 > 3.25","fnr",0.873842512010026
"1672","JHU - FIB-4 > 3.25","fnr",0.945617050532829
"1673","JHU - FIB-4 > 3.25","fnr",0.958881578947368
"1674","JHU - FIB-4 > 3.25","fnr",0.950449074356938
"1675","JHU - FIB-4 > 3.25","fnr",0.962547033285094
"1676","JHU - FIB-4 > 3.25","fnr",0.835328412826397
"1677","JHU - FIB-4 > 3.25","fnr",0.94194523950964
"1678","JHU - FIB-4 > 3.25","fnr",0.888154192459201
"1679","JHU - FIB-4 > 3.25","fnr",0.941661415668977
"1680","JHU - FIB-4 > 3.25","fnr",0.934659746251442
"1681","JHU - FIB-4 > 3.25","fnr",0.751294144714138
"1682","JHU - FIB-4 > 3.25","fnr",0.956789432441509
"1683","JHU - FIB-4 > 3.25","fnr",0.935790024872366
"1684","JHU - FIB-4 > 3.25","fnr",0.975102656063205
"1685","JHU - FIB-4 > 3.25","fnr",0.92013763129301
"1686","JHU - FIB-4 > 3.25","fnr",0.903490508266993
"1687","JHU - FIB-4 > 3.25","fnr",0.884400846316599
"1688","JHU - FIB-4 > 3.25","fnr",0.879404218036173
"1689","JHU - FIB-4 > 3.25","fnr",0.963186196300892
"1690","JHU - FIB-4 > 3.25","fnr",0.976732734211498
"1691","JHU - FIB-4 > 3.25","fnr",0.912726388720068
"1692","JHU - FIB-4 > 3.25","fnr",0.9018538106107
"1693","JHU - FIB-4 > 3.25","fnr",0.97982918408141
"1694","JHU - FIB-4 > 3.25","fnr",0.862395781372479
"1695","JHU - FIB-4 > 3.25","fnr",0.877014418999152
"1696","JHU - FIB-4 > 3.25","fnr",0.962036185219258
"1697","JHU - FIB-4 > 3.25","fnr",0.798373316929807
"1698","JHU - FIB-4 > 3.25","fnr",0.9857733175915
"1699","JHU - FIB-4 > 3.25","fnr",0.922231084776664
"1700","JHU - FIB-4 > 3.25","fnr",0.837066451572873
"1701","JHU - FIB-4 > 3.25","fnr",0.847775175644028
"1702","JHU - FIB-4 > 3.25","fnr",0.930386464381595
"1703","JHU - FIB-4 > 3.25","fnr",0.951707000864304
"1704","JHU - FIB-4 > 3.25","fnr",0.920204476030173
"1705","JHU - FIB-4 > 3.25","fnr",0.98104687778504
"1706","JHU - FIB-4 > 3.25","fnr",0.951635111876076
"1707","JHU - FIB-4 > 3.25","fnr",0.971213798729678
"1708","JHU - FIB-4 > 3.25","fnr",0.846861471861472
"1709","JHU - FIB-4 > 3.25","fnr",0.852053610030264
"1710","JHU - FIB-4 > 3.25","fnr",0.970093565237357
"1711","JHU - FIB-4 > 3.25","fnr",0.764016018306636
"1712","JHU - FIB-4 > 3.25","fnr",0.882740882411132
"1713","JHU - FIB-4 > 3.25","fnr",0.889471789332922
"1714","JHU - FIB-4 > 3.25","fnr",0.842880431727472
"1715","JHU - FIB-4 > 3.25","fnr",0.782972745153133
"1716","JHU - FIB-4 > 3.25","fnr",0.916264401107035
"1717","JHU - FIB-4 > 3.25","fnr",0.903955888953004
"1718","JHU - FIB-4 > 3.25","fnr",0.809839596440515
"1719","JHU - FIB-4 > 3.25","fnr",0.857934715664135
"1720","JHU - FIB-4 > 3.25","fnr",0.919850371006316
"1721","JHU - FIB-4 > 3.25","fnr",0.948775332587343
"1722","JHU - FIB-4 > 3.25","fnr",0.920940738772256
"1723","JHU - FIB-4 > 3.25","fnr",0.964727722772277
"1724","JHU - FIB-4 > 3.25","fnr",0.859009877138039
"1725","JHU - FIB-4 > 3.25","fnr",0.959969910268121
"1726","JHU - FIB-4 > 3.25","fnr",0.913395929317082
"1727","JHU - FIB-4 > 3.25","fnr",0.939183318853171
"1728","JHU - FIB-4 > 3.25","fnr",0.891898766374157
"1729","JHU - FIB-4 > 3.25","fnr",0.872939336678178
"1730","JHU - FIB-4 > 3.25","fnr",0.835850956696878
"1731","JHU - FIB-4 > 3.25","fnr",0.966611870075393
"1732","JHU - FIB-4 > 3.25","fnr",0.964679112582096
"1733","JHU - FIB-4 > 3.25","fnr",0.852566350987957
"1734","JHU - FIB-4 > 3.25","fnr",0.908630559225011
"1735","JHU - FIB-4 > 3.25","fnr",0.932629343401569
"1736","JHU - FIB-4 > 3.25","fnr",0.897432814284855
"1737","JHU - FIB-4 > 3.25","fnr",0.818391451068616
"1738","JHU - FIB-4 > 3.25","fnr",0.975927576983746
"1739","JHU - FIB-4 > 3.25","fnr",0.912574077333803
"1740","JHU - FIB-4 > 3.25","fnr",0.931546948885386
"1741","JHU - FIB-4 > 3.25","fnr",0.867307284674627
"1742","JHU - FIB-4 > 3.25","fnr",0.934114296809268
"1743","JHU - FIB-4 > 3.25","fnr",0.89378317369288
"1744","JHU - FIB-4 > 3.25","fnr",0.78848783155592
"1745","JHU - FIB-4 > 3.25","fnr",0.929886805203582
"1746","JHU - FIB-4 > 3.25","fnr",0.916317713526088
"1747","JHU - FIB-4 > 3.25","fnr",0.904956827630317
"1748","JHU - FIB-4 > 3.25","fnr",0.876030571101884
"1749","JHU - FIB-4 > 3.25","fnr",0.881608387138017
"1750","JHU - FIB-4 > 3.25","fnr",0.990169306389951
"1751","JHU - FIB-4 > 3.25","fnr",0.899868010559155
"1752","JHU - FIB-4 > 3.25","fnr",0.909778372404165
"1753","JHU - FIB-4 > 3.25","fnr",0.912946297276631
"1754","JHU - FIB-4 > 3.25","fnr",0.925578486554096
"1755","JHU - FIB-4 > 3.25","fnr",0.95172263647744
"1756","JHU - FIB-4 > 3.25","fnr",0.887464059804485
"1757","JHU - FIB-4 > 3.25","fnr",0.922135291926127
"1758","JHU - FIB-4 > 3.25","fnr",0.938688035780842
"1759","JHU - FIB-4 > 3.25","fnr",0.93254246806121
"1760","JHU - FIB-4 > 3.25","fnr",0.628185732573025
"1761","JHU - FIB-4 > 3.25","fnr",0.9354179327109
"1762","JHU - FIB-4 > 3.25","fnr",0.754595888175786
"1763","JHU - FIB-4 > 3.25","fnr",0.952410949490322
"1764","JHU - FIB-4 > 3.25","fnr",0.848098233003893
"1765","JHU - FIB-4 > 3.25","fnr",0.785680885332779
"1766","JHU - FIB-4 > 3.25","fnr",0.880329882435515
"1767","JHU - FIB-4 > 3.25","fnr",0.958621219100261
"1768","JHU - FIB-4 > 3.25","fnr",0.870390930871268
"1769","JHU - FIB-4 > 3.25","fnr",0.783272930025091
"1770","JHU - FIB-4 > 3.25","fnr",0.790676976136174
"1771","JHU - FIB-4 > 3.25","fnr",0.963224410793578
"1772","JHU - FIB-4 > 3.25","fnr",0.954061390686991
"1773","JHU - FIB-4 > 3.25","fnr",0.918152129541434
"1774","JHU - FIB-4 > 3.25","fnr",0.940470150515813
"1775","JHU - FIB-4 > 3.25","fnr",0.892423398328691
"1776","JHU - FIB-4 > 3.25","fnr",0.73877386394192
"1777","JHU - FIB-4 > 3.25","fnr",0.791864831038798
"1778","JHU - FIB-4 > 3.25","fnr",0.872232178990576
"1779","JHU - FIB-4 > 3.25","fnr",0.954464622514415
"1780","JHU - FIB-4 > 3.25","fnr",0.895054200542005
"1781","JHU - FIB-4 > 3.25","fnr",0.895005239259518
"1782","JHU - FIB-4 > 3.25","fnr",0.900347561637884
"1783","JHU - FIB-4 > 3.25","fnr",0.762049424548694
"1784","JHU - FIB-4 > 3.25","fnr",0.927152317880795
"1785","JHU - FIB-4 > 3.25","fnr",0.987219188108778
"1786","JHU - FIB-4 > 3.25","fnr",0.981276711213622
"1787","JHU - FIB-4 > 3.25","fnr",0.97302012586454
"1788","JHU - FIB-4 > 3.25","fnr",0.997873848334515
"1789","JHU - FIB-4 > 3.25","fnr",0.902516881522406
"1790","JHU - FIB-4 > 3.25","fnr",0.907498116051243
"1791","JHU - FIB-4 > 3.25","fnr",0.794087591240876
"1792","JHU - FIB-4 > 3.25","fnr",0.868701578610124
"1793","JHU - FIB-4 > 3.25","fnr",0.861461772512462
"1794","JHU - FIB-4 > 3.25","fnr",0.94239110513776
"1795","JHU - FIB-4 > 3.25","fnr",0.8998753894081
"1796","JHU - FIB-4 > 3.25","fnr",0.863303094320865
"1797","JHU - FIB-4 > 3.25","fnr",0.920910290237467
"1798","JHU - FIB-4 > 3.25","fnr",0.942852757597462
"1799","JHU - FIB-4 > 3.25","fnr",0.955166063377151
"1800","JHU - FIB-4 > 3.25","fnr",0.914510544538873
"1801","JHU - FIB-4 > 3.25","fnr",0.909585727245237
"1802","JHU - FIB-4 > 3.25","fnr",0.879342074994249
"1803","JHU - FIB-4 > 3.25","fnr",0.914950980392157
"1804","JHU - FIB-4 > 3.25","fnr",0.913973957077405
"1805","JHU - FIB-4 > 3.25","fnr",0.895398574206092
"1806","JHU - FIB-4 > 3.25","fnr",0.924103317419513
"1807","JHU - FIB-4 > 3.25","fnr",0.912421805183199
"1808","JHU - FIB-4 > 3.25","fnr",0.975814751286449
"1809","JHU - FIB-4 > 3.25","fnr",0.881610701234227
"1810","JHU - FIB-4 > 3.25","fnr",0.904740111147434
"1811","JHU - FIB-4 > 3.25","fnr",0.961411245865491
"1812","JHU - FIB-4 > 3.25","fnr",0.926299456943367
"1813","JHU - FIB-4 > 3.25","fnr",0.827026735661923
"1814","JHU - FIB-4 > 3.25","fnr",0.963547713025308
"1815","JHU - FIB-4 > 3.25","fnr",0.821294997662459
"1816","JHU - FIB-4 > 3.25","fnr",0.858134794241305
"1817","JHU - FIB-4 > 3.25","fnr",0.895629984051037
"1818","JHU - FIB-4 > 3.25","fnr",0.968716827973775
"1819","JHU - FIB-4 > 3.25","fnr",0.894171241677374
"1820","JHU - FIB-4 > 3.25","fnr",0.955103448275862
"1821","JHU - FIB-4 > 3.25","fnr",0.918193062017787
"1822","JHU - FIB-4 > 3.25","fnr",0.836822259784163
"1823","JHU - FIB-4 > 3.25","fnr",0.882978115536255
"1824","JHU - FIB-4 > 3.25","fnr",0.944227182479995
"1825","JHU - FIB-4 > 3.25","fnr",0.942711885423771
"1826","JHU - FIB-4 > 3.25","fnr",0.947076481336466
"1827","JHU - FIB-4 > 3.25","fnr",0.888357877188108
"1828","JHU - FIB-4 > 3.25","fnr",0.803983577452286
"1829","JHU - FIB-4 > 3.25","fnr",0.873758865248227
"1830","JHU - FIB-4 > 3.25","fnr",0.886097955758048
"1831","JHU - FIB-4 > 3.25","fnr",0.959308606409795
"1832","JHU - FIB-4 > 3.25","fnr",0.777389139198482
"1833","JHU - FIB-4 > 3.25","fnr",0.892281265584308
"1834","JHU - FIB-4 > 3.25","fnr",0.984199556242856
"1835","JHU - FIB-4 > 3.25","fnr",0.878962536023055
"1836","JHU - FIB-4 > 3.25","fnr",0.838412306969644
"1837","JHU - FIB-4 > 3.25","fnr",0.948484848484848
"1838","JHU - FIB-4 > 3.25","fnr",0.788800530152419
"1839","JHU - FIB-4 > 3.25","fnr",0.938063205990608
"1840","JHU - FIB-4 > 3.25","fnr",0.983230749905791
"1841","JHU - FIB-4 > 3.25","fnr",0.911311890133719
"1842","JHU - FIB-4 > 3.25","fnr",0.95131228604032
"1843","JHU - FIB-4 > 3.25","fnr",0.872965546396111
"1844","JHU - FIB-4 > 3.25","fnr",0.906042588495575
"1845","JHU - FIB-4 > 3.25","fnr",0.819649366429439
"1846","JHU - FIB-4 > 3.25","fnr",0.853853973569336
"1847","JHU - FIB-4 > 3.25","fnr",0.947543572677534
"1848","JHU - FIB-4 > 3.25","fnr",0.944712220017012
"1849","JHU - FIB-4 > 3.25","fnr",0.963780918727915
"1850","JHU - FIB-4 > 3.25","fnr",0.847528187337381
"1851","JHU - FIB-4 > 3.25","fnr",0.946080393390131
"1852","JHU - FIB-4 > 3.25","fnr",0.903665707494057
"1853","JHU - FIB-4 > 3.25","fnr",0.983788448499045
"1854","JHU - FIB-4 > 3.25","fnr",0.915667237768894
"1855","JHU - FIB-4 > 3.25","fnr",0.8829575984114
"1856","JHU - FIB-4 > 3.25","fnr",0.977405462804554
